ID Receta,Titulo,Calorias,Carbohidratos,Proteinas,Grasas
7tHfJwq6GWVyVq48wZ6V,Risotto de Quinoa con Salmón,390,39,27,13
8SONnzbRS5PBUn7xQBxU,"Tazón de Mandarina, Verduras y Proteína",390,31,29,19
gszqxwatXSySjb8mC4OO,Pimientos Mediterráneos sin Relleno,390,45,27,13
l1UuHObBcj8tdZhoRZI9,Tazas de Lechuga con Pollo y Pimientos Asados,390,25,31,17
lAYTiFfxYfDJIJDz1dDK,Ensalada de Pollo Ahumado y Tres Frijoles,390,35,36,13
tDcDii0Kw37JAZ0qtn96,Quesadillas de Espinaca y Champiñones,390,44,9,22
1fqiRvdmx3L9yLl0Y3W7,"Ensalada de Orzo, Lentejas y Higo",395,44,13,20
D5BRWA6rGPIJGy2bag9l,Envoltura de Carne para la Caja de Almuerzo,400,37,27,16
yuvquC62o2m8qiHzdcrP,"Bistecs de Coliflor Asados y Farro con Kale con Salsa de Uva, Mostaza y Tomillo",400,59,15,14
0x7jllbRfZYDZGDmwkLg,Taco de Huevo Frito al Sol y Aguacate,405,33,13,27
NprCojJoJlNW6j9Z9ZlY,Pollo y Waffles de Granos Enteros,410,44,35,10
4ptNtBTZm9A9r9M22mg7,Frittata de Salchicha Italiana,420,45,35,15
W96tl260YTDZ4kyk4Rcb,Sopa Griega de Frijoles y Verduras,420,57,20,15
LHfS98CY2VIBYHc4VrKH,Pizza de Pan Plano Pad-Thai,450,49,19,21
DnloIt4nr5Cy1XJMj05Q,Ensalada de Carne con Kale y Especias Españolas con Aderezo Cremoso de Azafrán,460,22,31,29
JjQ4jAZKPkAZh37oWpCi,Piernas de Pollo Buffalo con Ensalada de Queso Azul,460,35,40,18
eTM2rWvdfZWItTFu866Z,Minestrone de Albóndigas,460,60,32,13
1WuoW7UjqSdCFb5NMxBk,Almuerzo Casero Saludable en Paquete,470,53,35,14
NFyTEFIrKZxjNg2cQ60Z,Fajitas de Carne,470,31,45,18
hdORjLZCXGr4jTRulzqa,Ensalada de Mariscos y Quinoa a la Parrilla con Mango y Aguacate,470,56,30,16
57KdKXUYpElQK39mIx4m,"Ensalada de Carne con Especias Mexicanas, Verduras Asadas y Aderezo Cremoso de Cilantro",480,44,33,20
9kIqhKGSIaepRmdWJyDt,Verduras Salteadas y Freekeh con Huevos y Glaseado de Miel Gochujang,480,50,21,24
cyr13gT4RihG92ysIkOg,Sándwich de Bistec y Portobello,490,43,46,14
efZOaFRuDyRmDGl89XZQ,"Pasta de Garbanzo con Salsa de Tomate Calabrio, Champiñones, Espinacas y Pimientos",490,69,26,18
oYzPf9DJGC5W9ZTSKa5e,Arroz Frito de Verduras y Freekeh con Pimientos Shishito y Cacahuates,490,49,24,23
1SFxMk42Fwtx2HGlbomT,Ensalada de Pollo y Kale con Crotones de Parmesano y Aderezo de Salsa Verde,500,39,37,24
T1Mva2eojPXZdToRT2b8,Espaguetis Scampi de Camarones con Fideos de Calabacín y Tomates Frescos,510,55,35,17
OGjYpSaUBkmM4R8DVVTV,Ensalada Panzanella,520,46,43,18
VEYBeX6fXes28AGFgSNA,Paella de Pollo y Pimientos,540,56,55,9
u1CjQnty9KYO9NZmUZ8j,Cazuela de Pavo en Sartén,540,51,56,13
WqUEa02PHka5IXEOsqt9,"Arroz Frito de Quinoa con Bok Choy, Shishitos y Zanahorias",560,46,20,33
tFyZArc9C94AZ3tsHM7a,"Tazones de Tofu y Arroz con Chipotle Picante, Aguacate y Verduras Marinadas",640,75,31,24
l05NVaSePiyTRG2XvvAe,Salmón Ahumado con Salsa de Chalotas y Dátiles y Ensalada de Verduras Asadas y Kale,690,61,39,34
AJ376llDih0PIScQttLY,Brócoli Asado y Fregola Sarda con Huevos Duros y Aderezo de Tahini,720,67,28,41
